command,pointer,valid,type,channel,head_hex,triple_referenced,triple_sound_indices,direct_source_reference
3305,0x00F351,True,1,2,01020000,False,,
3306,0x00F36F,True,1,3,01030000,False,,
3307,0x00F38D,True,1,4,01040000,False,,
3308,0x00F3AB,True,1,1,01010000,True,158,
3309,0x00F3C9,True,1,2,01020000,False,,
3310,0x00F3E7,True,1,3,01030000,False,,
3311,0x00F405,True,1,4,01040000,False,,
3312,0x00F423,True,1,1,01010000,True,157,
3313,0x00F441,True,1,2,01020000,False,,
3314,0x00F45F,True,1,3,01030000,False,,
3315,0x00F47D,True,1,4,01040000,False,,
3316,0x00F49B,True,1,1,01010000,True,148,
3317,0x00F4B9,True,1,2,01020000,False,,
3318,0x00F4D7,True,1,3,01030000,False,,
3319,0x00F4F5,True,1,4,01040000,False,,
3320,0x00F513,True,1,1,01010000,True,149,
3321,0x00F531,True,1,2,01020000,False,,
3322,0x00F54F,True,1,3,01030000,False,,
3323,0x00F56D,True,1,4,01040000,False,,
3324,0x00F58B,True,1,1,01010000,True,14A,
3325,0x00F5A9,True,1,2,01020000,False,,
3326,0x00F5C7,True,1,3,01030000,False,,
3327,0x00F5E5,True,1,4,01040000,False,,
3328,0x00F603,True,1,1,01010000,True,13E,
3329,0x00F621,True,1,2,01020000,False,,
3330,0x00F63F,True,1,3,01030000,False,,
3331,0x00F65D,True,1,4,01040000,False,,
3332,0x00F67B,True,1,1,01010000,True,14B,
3333,0x00F699,True,1,2,01020000,False,,
3334,0x00F6B7,True,1,3,01030000,False,,
3335,0x00F6D5,True,1,4,01040000,False,,
3336,0x00F6F3,True,1,1,01010000,True,14C,
3337,0x00F711,True,1,2,01020000,False,,
3338,0x00F72F,True,1,3,01030000,False,,
3339,0x00F74D,True,1,4,01040000,False,,
3340,0xFFFFFF,False,,,,True,14D,
3341,0xFFFFFF,False,,,,False,,
3342,0xFFFFFF,False,,,,False,,
3343,0xFFFFFF,False,,,,False,,
3344,0xFFFFFF,False,,,,False,,
3345,0xFFFFFF,False,,,,False,,
3346,0xFFFFFF,False,,,,False,,
3347,0xFFFFFF,False,,,,False,,
3348,0xFFFFFF,False,,,,False,,
3349,0xFFFFFF,False,,,,False,,
3350,0xFFFFFF,False,,,,False,,
3351,0xFFFFFF,False,,,,False,,
3352,0x00F76B,True,1,1,01010000,True,14E,
3353,0x00F789,True,1,2,01020000,False,,
3354,0x00F7A7,True,1,3,01030000,False,,
3355,0x00F7C5,True,1,4,01040000,False,,
3356,0x00F7E3,True,1,1,01010000,True,12A,
3357,0x00F801,True,1,2,01020000,False,,
3358,0x00F81F,True,1,3,01030000,False,,
3359,0x00F83D,True,1,4,01040000,False,,
3360,0x00F85B,True,1,1,01010000,True,129,
3361,0x00F879,True,1,2,01020000,False,,
3362,0x00F897,True,1,3,01030000,False,,
3363,0x00F8B5,True,1,4,01040000,False,,
3364,0x00F8D3,True,1,1,01010000,True,14F,
3365,0x00F8F1,True,1,2,01020000,False,,
3366,0x00F90F,True,1,3,01030000,False,,
3367,0x00F92D,True,1,4,01040000,False,,
3368,0x00F94B,True,1,1,01010000,True,13F,
3369,0x00F969,True,1,2,01020000,False,,
3370,0x00F987,True,1,3,01030000,False,,
3371,0x00F9A5,True,1,4,01040000,False,,
3372,0x00F9C3,True,1,1,01010000,True,150,
3373,0x00F9E1,True,1,2,01020000,False,,
3374,0x00F9FF,True,1,3,01030000,False,,
3375,0x00FA1D,True,1,4,01040000,False,,
3376,0x00F9C3,True,1,1,01010000,True,151,
3377,0x00F9E1,True,1,2,01020000,False,,
3378,0x00F9FF,True,1,3,01030000,False,,
3379,0x00FA1D,True,1,4,01040000,False,,
3380,0xFFFFFF,False,,,,True,140,
3381,0xFFFFFF,False,,,,False,,
3382,0xFFFFFF,False,,,,False,,
3383,0xFFFFFF,False,,,,False,,
3384,0x00FA3B,True,1,1,01010000,True,141,
3385,0x00FA59,True,1,2,01020000,False,,
3386,0x00FA77,True,1,3,01030000,False,,
3387,0x00FA95,True,1,4,01040000,False,,
3388,0x00FA3B,True,1,1,01010000,True,142,
3389,0x00FA59,True,1,2,01020000,False,,
3390,0x00FA77,True,1,3,01030000,False,,
3391,0x00FA95,True,1,4,01040000,False,,
3392,0x00FAB3,True,1,1,01010000,True,147,
3393,0x00FAD1,True,1,2,01020000,False,,
3394,0x00FAEF,True,1,3,01030000,False,,
3395,0x00FB0D,True,1,4,01040000,False,,
3396,0x00FAB3,True,1,1,01010000,True,145,
3397,0x00FAD1,True,1,2,01020000,False,,
3398,0x00FAEF,True,1,3,01030000,False,,
3399,0x00FB0D,True,1,4,01040000,False,,
3400,0x00FB2B,True,1,1,01010000,True,146,
3401,0x00FB49,True,1,2,01020000,False,,
3402,0x00FB67,True,1,3,01030000,False,,
3403,0x00FB85,True,1,4,01040000,False,,
3404,0x00FBA3,True,1,1,01010000,True,152,
3405,0x00FBC1,True,1,2,01020000,False,,
3406,0x00FBDF,True,1,3,01030000,False,,
3407,0x00FBFD,True,1,4,01040000,False,,
3408,0xFFFFFF,False,,,,False,,
3409,0xFFFFFF,False,,,,False,,
3410,0xFFFFFF,False,,,,False,,
3411,0xFFFFFF,False,,,,False,,
3412,0x00FC1B,True,1,1,01010000,True,111,
3413,0x00FC41,True,1,2,01020000,False,,
3414,0x00FC67,True,1,3,01030000,False,,
3415,0x00FC8D,True,1,4,01040000,False,,
3416,0x00FCB3,True,1,1,01010000,True,112,
3417,0x00FCD9,True,1,2,01020000,False,,
3418,0x00FCFF,True,1,3,01030000,False,,
3419,0x00FD25,True,1,4,01040000,False,,
3420,0x00FD4B,True,1,1,01010000,True,113,
3421,0x00FD71,True,1,2,01020000,False,,
3422,0x00FD97,True,1,3,01030000,False,,
3423,0x00FDBD,True,1,4,01040000,False,,
3424,0x00FDE3,True,1,1,01010000,True,114,
3425,0x00FE09,True,1,2,01020000,False,,
3426,0x00FE2F,True,1,3,01030000,False,,
3427,0x00FE55,True,1,4,01040000,False,,
3428,0x00FE7B,True,1,1,01010000,True,115,
3429,0x00FEA1,True,1,2,01020000,False,,
3430,0x00FEC7,True,1,3,01030000,False,,
3431,0x00FEED,True,1,4,01040000,False,,
3432,0x00FF13,True,1,1,01010000,True,116,
3433,0x00FF39,True,1,2,01020000,False,,
3434,0x00FF5F,True,1,3,01030000,False,,
3435,0x00FF85,True,1,4,01040000,False,,
3436,0x00FFAB,True,1,1,01010000,True,117,
3437,0x00FFD1,True,1,2,01020000,False,,
3438,0x00FFF7,True,1,3,01030000,False,,
3439,0x01001D,True,1,4,01040000,False,,
3440,0x010043,True,1,1,01010000,True,118,
3441,0x010069,True,1,2,01020000,False,,
3442,0x01008F,True,1,3,01030000,False,,
3443,0x0100B5,True,1,4,01040000,False,,
3444,0x0100DB,True,1,1,01010000,True,119,
3445,0x010101,True,1,2,01020000,False,,
3446,0x010127,True,1,3,01030000,False,,
3447,0x01014D,True,1,4,01040000,False,,
3448,0x010173,True,1,1,01010000,True,11A,
3449,0x010199,True,1,2,01020000,False,,
3450,0x0101BF,True,1,3,01030000,False,,
3451,0x0101E5,True,1,4,01040000,False,,
3452,0x01020B,True,1,1,01010000,True,11B,
3453,0x010231,True,1,2,01020000,False,,
3454,0x010257,True,1,3,01030000,False,,
3455,0x01027D,True,1,4,01040000,False,,
3456,0x0102A3,True,1,1,01010000,True,11C,
3457,0x0102C9,True,1,2,01020000,False,,
3458,0x0102EF,True,1,3,01030000,False,,
3459,0x010315,True,1,4,01040000,False,,
3460,0x01033B,True,1,1,01010000,True,11D,
3461,0x010361,True,1,2,01020000,False,,
3462,0x010387,True,1,3,01030000,False,,
3463,0x0103AD,True,1,4,01040000,False,,
3464,0x0103D3,True,1,1,01010000,True,11E,
3465,0x0103F9,True,1,2,01020000,False,,
3466,0x01041F,True,1,3,01030000,False,,
3467,0x010445,True,1,4,01040000,False,,
3468,0x01046B,True,1,1,01010000,True,11F,
3469,0x010491,True,1,2,01020000,False,,
3470,0x0104B7,True,1,3,01030000,False,,
3471,0x0104DD,True,1,4,01040000,False,,
3472,0x010503,True,1,1,01010000,True,120,
3473,0x010529,True,1,2,01020000,False,,
3474,0x01054F,True,1,3,01030000,False,,
3475,0x010575,True,1,4,01040000,False,,
3476,0x01059B,True,1,1,01010000,True,121,
3477,0x0105C1,True,1,2,01020000,False,,
3478,0x0105E7,True,1,3,01030000,False,,
3479,0x01060D,True,1,4,01040000,False,,
3480,0x010633,True,1,1,01010000,True,122,
3481,0x010659,True,1,2,01020000,False,,
3482,0x01067F,True,1,3,01030000,False,,
3483,0x0106A5,True,1,4,01040000,False,,
3484,0x0106CB,True,1,1,01010000,True,123,
3485,0x0106F1,True,1,2,01020000,False,,
3486,0x010717,True,1,3,01030000,False,,
3487,0x01073D,True,1,4,01040000,False,,
3488,0x010763,True,1,1,01010000,True,124,
3489,0x010789,True,1,2,01020000,False,,
3490,0x0107AF,True,1,3,01030000,False,,
3491,0x0107D5,True,1,4,01040000,False,,
3492,0x0107FB,True,1,1,01010000,True,125,
3493,0x010821,True,1,2,01020000,False,,
3494,0x010847,True,1,3,01030000,False,,
3495,0x01086D,True,1,4,01040000,False,,
3496,0x010893,True,1,1,01010000,True,126,
3497,0x0108B9,True,1,2,01020000,False,,
3498,0x0108DF,True,1,3,01030000,False,,
3499,0x010905,True,1,4,01040000,False,,
3500,0x01092B,True,1,1,01010000,True,127,
3501,0x010951,True,1,2,01020000,False,,
3502,0x010977,True,1,3,01030000,False,,
3503,0x01099D,True,1,4,01040000,False,,
3504,0x0109C3,True,1,1,01010000,True,128,
3505,0x0109E9,True,1,2,01020000,False,,
3506,0x010A0F,True,1,3,01030000,False,,
3507,0x010A35,True,1,4,01040000,False,,
3508,0x010A5B,True,1,1,01010000,True,138,
3509,0x010A79,True,1,2,01020000,False,,
3510,0x010A97,True,1,3,01030000,False,,
3511,0x010AB5,True,1,4,01040000,False,,
3512,0x010AD3,True,1,1,01010000,True,139,
3513,0x010AF1,True,1,2,01020000,False,,
3514,0x010B0F,True,1,3,01030000,False,,
3515,0x010B2D,True,1,4,01040000,False,,
3516,0x010B4B,True,1,1,01010000,True,13A,
3517,0x010B69,True,1,2,01020000,False,,
3518,0x010B87,True,1,3,01030000,False,,
3519,0x010BA5,True,1,4,01040000,False,,
3520,0xFFFFFF,False,,,,False,,
3521,0xFFFFFF,False,,,,False,,
3522,0xFFFFFF,False,,,,False,,
3523,0xFFFFFF,False,,,,False,,
3524,0xFFFFFF,False,,,,False,,
3525,0xFFFFFF,False,,,,False,,
3526,0xFFFFFF,False,,,,False,,
3527,0xFFFFFF,False,,,,False,,
3528,0xFFFFFF,False,,,,True,137,
3529,0xFFFFFF,False,,,,False,,
3530,0xFFFFFF,False,,,,False,,
3531,0xFFFFFF,False,,,,False,,
3532,0x010BC3,True,1,1,01010000,True,13B,
3533,0x010BE1,True,1,2,01020000,False,,
3534,0x010BFF,True,1,3,01030000,False,,
3535,0x010C1D,True,1,4,01040000,False,,
3536,0x010C3B,True,1,1,01010000,True,153,
3537,0x010C59,True,1,2,01020000,False,,
3538,0x010C77,True,1,3,01030000,False,,
3539,0x010C95,True,1,4,01040000,False,,
3540,0x010CB3,True,1,1,01010000,True,154,
3541,0x010CD1,True,1,2,01020000,False,,
3542,0x010CEF,True,1,3,01030000,False,,
3543,0x010D0D,True,1,4,01040000,False,,
3544,0x010D2B,True,1,1,01010000,True,155,
3545,0x010D49,True,1,2,01020000,False,,
3546,0x010D67,True,1,3,01030000,False,,
3547,0x010D85,True,1,4,01040000,False,,
3548,0x010DA3,True,1,1,01010000,True,156,
3549,0x010DC1,True,1,2,01020000,False,,
3550,0x010DDF,True,1,3,01030000,False,,
3551,0x010DFD,True,1,4,01040000,False,,
3552,0x010E1B,True,1,1,01010000,False,,
3553,0x010E39,True,1,2,01020000,False,,
3554,0x010E57,True,1,3,01030000,False,,
3555,0x010E75,True,1,4,01040000,False,,
3556,0x010E93,True,1,1,01010000,True,143,
3557,0x010EB1,True,1,2,01020000,False,,
3558,0x010ECF,True,1,3,01030000,False,,
3559,0x010EED,True,1,4,01040000,False,,
3560,0xFFFFFF,False,,,,False,,
3561,0xFFFFFF,False,,,,False,,
3562,0xFFFFFF,False,,,,False,,
3563,0xFFFFFF,False,,,,False,,
3564,0x010F0B,True,1,1,01010000,True,13C,
3565,0x010F29,True,1,2,01020000,False,,
3566,0x010F47,True,1,3,01030000,False,,
3567,0x010F65,True,1,4,01040000,False,,
3568,0x010F83,True,1,1,01010000,True,144,
3569,0x010FA1,True,1,2,01020000,False,,
3570,0x010FBF,True,1,3,01030000,False,,
3571,0x010FDD,True,1,4,01040000,False,,
3572,0x00F333,True,1,1,01010000,False,,
3573,0x00F351,True,1,2,01020000,False,,
3574,0x00F36F,True,1,3,01030000,False,,
3575,0x00F38D,True,1,4,01040000,False,,
3576,0x00F333,True,1,1,01010000,False,,
3577,0x00F351,True,1,2,01020000,False,,
3578,0x00F36F,True,1,3,01030000,False,,
3579,0x00F38D,True,1,4,01040000,False,,
3580,0x010FFB,True,1,1,01010000,True,159,
3581,0x011019,True,1,2,01020000,False,,
3582,0x011037,True,1,3,01030000,False,,
3583,0x011055,True,1,4,01040000,False,,
3584,0x011073,True,1,1,01010000,True,15A,
3585,0x011091,True,1,2,01020000,False,,
3586,0x0110AF,True,1,3,01030000,False,,
3587,0x0110CD,True,1,4,01040000,False,,
3588,0x0110EB,True,1,1,01010000,True,15B,
3589,0x011109,True,1,2,01020000,False,,
3590,0x011127,True,1,3,01030000,False,,
3591,0x011145,True,1,4,01040000,False,,
3592,0x011163,True,1,1,01010000,True,15C,
3593,0x011181,True,1,2,01020000,False,,
3594,0x01119F,True,1,3,01030000,False,,
3595,0x0111BD,True,1,4,01040000,False,,
3596,0xFFFFFF,False,,,,False,,
3597,0xFFFFFF,False,,,,False,,
3598,0xFFFFFF,False,,,,False,,
3599,0xFFFFFF,False,,,,False,,
3600,0x0111DB,True,1,1,01010000,True,15E,
3601,0x0111F9,True,1,2,01020000,False,,
3602,0x011217,True,1,3,01030000,False,,
3603,0x011235,True,1,4,01040000,False,,
3604,0x011253,True,1,1,01010000,True,15F,
3605,0x011271,True,1,2,01020000,False,,
3606,0x01128F,True,1,3,01030000,False,,
3607,0x0112AD,True,1,4,01040000,False,,
3608,0x0112CB,True,1,1,01010000,True,160,
3609,0x0112E9,True,1,2,01020000,False,,
3610,0x011307,True,1,3,01030000,False,,
3611,0x011325,True,1,4,01040000,False,,
3612,0x011343,True,1,1,01010000,True,161,
3613,0x011361,True,1,2,01020000,False,,
3614,0x01137F,True,1,3,01030000,False,,
3615,0x01139D,True,1,4,01040000,False,,
3616,0x0113BB,True,1,1,01010000,True,162,
3617,0x0113D9,True,1,2,01020000,False,,
3618,0x0113F7,True,1,3,01030000,False,,
3619,0x011415,True,1,4,01040000,False,,
3620,0x00F513,True,1,1,01010000,False,,
3621,0x00F531,True,1,2,01020000,False,,
3622,0x00F54F,True,1,3,01030000,False,,
3623,0x00F56D,True,1,4,01040000,False,,
3624,0x011433,True,1,1,01010000,True,164,
3625,0x011451,True,1,2,01020000,False,,
3626,0x01146F,True,1,3,01030000,False,,
3627,0x01148D,True,1,4,01040000,False,,
3628,0x0114AB,True,1,1,01010000,True,136,
3629,0x0114C9,True,1,2,01020000,False,,
3630,0x0114E7,True,1,3,01030000,False,,
3631,0x011505,True,1,4,01040000,False,,
3632,0x011523,True,1,1,01010000,True,165,
3633,0x011541,True,1,2,01020000,False,,
3634,0x01155F,True,1,3,01030000,False,,
3635,0x01157D,True,1,4,01040000,False,,
3636,0x01159B,True,1,1,01010000,True,166,
3637,0x0115B9,True,1,2,01020000,False,,
3638,0x0115D7,True,1,3,01030000,False,,
3639,0x0115F5,True,1,4,01040000,False,,
3640,0x011613,True,1,1,01010000,True,12B,
3641,0x011631,True,1,2,01020000,False,,
3642,0x01164F,True,1,3,01030000,False,,
3643,0x01166D,True,1,4,01040000,False,,
3644,0x01168B,True,1,1,01010000,True,12C,
3645,0x0116A9,True,1,2,01020000,False,,
3646,0x0116C7,True,1,3,01030000,False,,
3647,0x0116E5,True,1,4,01040000,False,,
3648,0x011703,True,1,1,01010000,True,12D,
3649,0x011721,True,1,2,01020000,False,,
3650,0x01173F,True,1,3,01030000,False,,
3651,0x01175D,True,1,4,01040000,False,,
3652,0x01177B,True,1,1,01010000,True,12E,
3653,0x011799,True,1,2,01020000,False,,
3654,0x0117B7,True,1,3,01030000,False,,
3655,0x0117D5,True,1,4,01040000,False,,
3656,0x0117F3,True,1,1,01010000,True,12F,
3657,0x011811,True,1,2,01020000,False,,
3658,0x01182F,True,1,3,01030000,False,,
3659,0x01184D,True,1,4,01040000,False,,
3660,0x01186B,True,1,1,01010000,True,130,
3661,0x011889,True,1,2,01020000,False,,
3662,0x0118A7,True,1,3,01030000,False,,
3663,0x0118C5,True,1,4,01040000,False,,
3664,0x0118E3,True,1,1,01010000,True,131,
3665,0x011901,True,1,2,01020000,False,,
3666,0x01191F,True,1,3,01030000,False,,
3667,0x01193D,True,1,4,01040000,False,,
3668,0x01195B,True,1,1,01010000,True,132,
3669,0x011979,True,1,2,01020000,False,,
3670,0x011997,True,1,3,01030000,False,,
3671,0x0119B5,True,1,4,01040000,False,,
3672,0x0119D3,True,1,1,01010000,True,133,
3673,0x0119F1,True,1,2,01020000,False,,
3674,0x011A0F,True,1,3,01030000,False,,
3675,0x011A2D,True,1,4,01040000,False,,
3676,0x011A4B,True,1,1,01010000,False,,
3677,0x011A69,True,1,2,01020000,False,,
3678,0x011A87,True,1,3,01030000,False,,
3679,0x011AA5,True,1,4,01040000,False,,
3680,0x011AC3,True,1,1,01010000,True,16F,
3681,0x011AE1,True,1,2,01020000,False,,
3682,0x011AFF,True,1,3,01030000,False,,
3683,0x011B1D,True,1,4,01040000,False,,
3684,0x011B3B,True,1,1,01010000,True,170,
3685,0x011B59,True,1,2,01020000,False,,
3686,0x011B77,True,1,3,01030000,False,,
3687,0x011B95,True,1,4,01040000,False,,
3688,0x011BB3,True,1,1,01010000,True,171,
3689,0x011BD1,True,1,2,01020000,False,,
3690,0x011BEF,True,1,3,01030000,False,,
3691,0x011C0D,True,1,4,01040000,False,,
3692,0xFFFFFF,False,,,,True,172,
3693,0xFFFFFF,False,,,,False,,
3694,0xFFFFFF,False,,,,False,,
3695,0xFFFFFF,False,,,,False,,
3696,0xFFFFFF,False,,,,True,173,
3697,0xFFFFFF,False,,,,False,,
3698,0xFFFFFF,False,,,,False,,
3699,0xFFFFFF,False,,,,False,,
3700,0xFFFFFF,False,,,,True,174,
3701,0xFFFFFF,False,,,,False,,
3702,0xFFFFFF,False,,,,False,,
3703,0xFFFFFF,False,,,,False,,
3704,0xFFFFFF,False,,,,True,175,
3705,0xFFFFFF,False,,,,False,,
3706,0xFFFFFF,False,,,,False,,
3707,0xFFFFFF,False,,,,False,,
3708,0xFFFFFF,False,,,,True,176,
3709,0xFFFFFF,False,,,,False,,
3710,0xFFFFFF,False,,,,False,,
3711,0xFFFFFF,False,,,,False,,
3712,0xFFFFFF,False,,,,True,177,
3713,0xFFFFFF,False,,,,False,,
3714,0xFFFFFF,False,,,,False,,
3715,0xFFFFFF,False,,,,False,,
3716,0xFFFFFF,False,,,,True,178,
3717,0xFFFFFF,False,,,,False,,
3718,0xFFFFFF,False,,,,False,,
3719,0xFFFFFF,False,,,,False,,
3720,0xFFFFFF,False,,,,True,179,
3721,0xFFFFFF,False,,,,False,,
3722,0xFFFFFF,False,,,,False,,
3723,0xFFFFFF,False,,,,False,,
3724,0x011C2B,True,1,1,01010000,True,17A,
3725,0x011C49,True,1,2,01020000,False,,
3726,0x011C67,True,1,3,01030000,False,,
3727,0x011C85,True,1,4,01040000,False,,
3728,0x011CA3,True,1,1,01010000,True,17B,
3729,0x011CC1,True,1,2,01020000,False,,
3730,0x011CDF,True,1,3,01030000,False,,
3731,0x011CFD,True,1,4,01040000,False,,
3732,0x011D1B,True,1,1,01010000,False,,
3733,0x011D39,True,1,2,01020000,False,,
3734,0x011D57,True,1,3,01030000,False,,
3735,0x011D75,True,1,4,01040000,False,,
3736,0x011D1B,True,1,1,01010000,True,17D,
3737,0x011D39,True,1,2,01020000,False,,
3738,0x011D57,True,1,3,01030000,False,,
3739,0x011D75,True,1,4,01040000,False,,
3740,0x011D93,True,1,1,01010000,True,17E,
3741,0x011DB1,True,1,2,01020000,False,,
3742,0x011DCF,True,1,3,01030000,False,,
3743,0x011DED,True,1,4,01040000,False,,
3744,0x011E0B,True,1,1,01010000,True,17F,
3745,0x011E29,True,1,2,01020000,False,,
3746,0x011E47,True,1,3,01030000,False,,
3747,0x011E65,True,1,4,01040000,False,,
3748,0x011E83,True,1,1,01010000,True,180,
3749,0x011EA1,True,1,2,01020000,False,,
3750,0x011EBF,True,1,3,01030000,False,,
3751,0x011EDD,True,1,4,01040000,False,,
3752,0x011EFB,True,1,1,01010000,True,181,
3753,0x011F19,True,1,2,01020000,False,,
3754,0x011F37,True,1,3,01030000,False,,
3755,0x011F55,True,1,4,01040000,False,,
3756,0x011F73,True,1,1,01010000,True,182,
3757,0x011F91,True,1,2,01020000,False,,
3758,0x011FAF,True,1,3,01030000,False,,
3759,0x011FCD,True,1,4,01040000,False,,
3760,0x011FEB,True,1,1,01010000,True,183,
3761,0x012009,True,1,2,01020000,False,,
3762,0x012027,True,1,3,01030000,False,,
3763,0x012045,True,1,4,01040000,False,,
3764,0x012063,True,1,1,01010000,True,184,
3765,0x012081,True,1,2,01020000,False,,
3766,0x01209F,True,1,3,01030000,False,,
3767,0x0120BD,True,1,4,01040000,False,,
3768,0x0120DB,True,1,1,01010000,True,185,
3769,0x0120F9,True,1,2,01020000,False,,
3770,0x012117,True,1,3,01030000,False,,
3771,0x012135,True,1,4,01040000,False,,
3772,0xFFFFFF,False,,,,False,,
3773,0xFFFFFF,False,,,,False,,
3774,0xFFFFFF,False,,,,False,,
3775,0xFFFFFF,False,,,,False,,
3776,0x012153,True,1,1,01010000,True,187,
3777,0x012171,True,1,2,01020000,False,,
3778,0x01218F,True,1,3,01030000,False,,
3779,0x0121AD,True,1,4,01040000,False,,
3780,0x0121CB,True,1,1,01010000,True,188,
3781,0x0121F1,True,1,2,01020000,False,,
3782,0x012217,True,1,3,01030000,False,,
3783,0x01223D,True,1,4,01040000,False,,
3784,0xFFFFFF,False,,,,False,,
3785,0xFFFFFF,False,,,,False,,
3786,0xFFFFFF,False,,,,False,,
3787,0xFFFFFF,False,,,,False,,
3788,0x012263,True,1,1,01010000,True,18A,
3789,0x012289,True,1,2,01020000,False,,
3790,0x0122AF,True,1,3,01030000,False,,
3791,0x0122D5,True,1,4,01040000,False,,
3792,0x0122FB,True,1,1,01010000,True,18B,
3793,0x012319,True,1,2,01020000,False,,
3794,0x012337,True,1,3,01030000,False,,
3795,0x012355,True,1,4,01040000,False,,
3796,0x012373,True,1,1,01010000,True,18C,
3797,0x012391,True,1,2,01020000,False,,
3798,0x0123AF,True,1,3,01030000,False,,
3799,0x0123CD,True,1,4,01040000,False,,
3800,0x0123EB,True,1,1,01010000,True,18D,
3801,0x012411,True,1,2,01020000,False,,
3802,0x012437,True,1,3,01030000,False,,
3803,0x01245D,True,1,4,01040000,False,,
3804,0xFFFFFF,False,,,,True,18E,
3805,0xFFFFFF,False,,,,False,,
3806,0xFFFFFF,False,,,,False,,
3807,0xFFFFFF,False,,,,False,,
3808,0x012483,True,1,1,01010000,True,18F,
3809,0x0124A1,True,1,2,01020000,False,,
3810,0x0124BF,True,1,3,01030000,False,,
3811,0x0124DD,True,1,4,01040000,False,,
3812,0xFFFFFF,False,,,,False,,
3813,0xFFFFFF,False,,,,False,,
3814,0xFFFFFF,False,,,,False,,
3815,0xFFFFFF,False,,,,False,,
3816,0xFFFFFF,False,,,,False,,
3817,0xFFFFFF,False,,,,False,,
3818,0xFFFFFF,False,,,,False,,
3819,0xFFFFFF,False,,,,False,,
3820,0xFFFFFF,False,,,,False,,
3821,0xFFFFFF,False,,,,False,,
3822,0xFFFFFF,False,,,,False,,
3823,0xFFFFFF,False,,,,False,,
3824,0xFFFFFF,False,,,,False,,
3825,0xFFFFFF,False,,,,False,,
3826,0xFFFFFF,False,,,,False,,
3827,0xFFFFFF,False,,,,False,,
3828,0xFFFFFF,False,,,,False,,
3829,0xFFFFFF,False,,,,False,,
3830,0xFFFFFF,False,,,,False,,
3831,0xFFFFFF,False,,,,False,,
3832,0xFFFFFF,False,,,,False,,
3833,0xFFFFFF,False,,,,False,,
3834,0xFFFFFF,False,,,,False,,
3835,0xFFFFFF,False,,,,False,,
3836,0xFFFFFF,False,,,,False,,
3837,0xFFFFFF,False,,,,False,,
3838,0xFFFFFF,False,,,,False,,
3839,0xFFFFFF,False,,,,False,,
3840,0xFFFFFF,False,,,,False,,
3841,0xFFFFFF,False,,,,False,,
3842,0xFFFFFF,False,,,,False,,
3843,0xFFFFFF,False,,,,False,,
3844,0x0124FB,True,1,1,01010000,True,198,
3845,0x012519,True,1,2,01020000,False,,
3846,0x012537,True,1,3,01030000,False,,
3847,0x012555,True,1,4,01040000,False,,
3848,0xFFFFFF,False,,,,False,,
3849,0xFFFFFF,False,,,,False,,
3850,0xFFFFFF,False,,,,False,,
3851,0xFFFFFF,False,,,,False,,
3852,0x012573,True,1,1,01010000,True,19A,
3853,0x012591,True,1,2,01020000,False,,
3854,0x0125AF,True,1,3,01030000,False,,
3855,0x0125CD,True,1,4,01040000,False,,
3856,0x0125EB,True,1,1,01010000,True,19B,
3857,0x012609,True,1,2,01020000,False,,
3858,0x012627,True,1,3,01030000,False,,
3859,0x012645,True,1,4,01040000,False,,
3860,0x012663,True,1,1,01010000,True,19C,
3861,0x012681,True,1,2,01020000,False,,
3862,0x01269F,True,1,3,01030000,False,,
3863,0x0126BD,True,1,4,01040000,False,,
3864,0x0126DB,True,1,1,01010000,True,19D,
3865,0x0126F9,True,1,2,01020000,False,,
3866,0x012717,True,1,3,01030000,False,,
3867,0x012735,True,1,4,01040000,False,,
3868,0x012753,True,1,1,01010000,True,19E,
3869,0x012771,True,1,2,01020000,False,,
3870,0x01278F,True,1,3,01030000,False,,
3871,0x0127AD,True,1,4,01040000,False,,
3872,0x0127CB,True,1,1,01010000,True,19F,
3873,0x0127E9,True,1,2,01020000,False,,
3874,0x012807,True,1,3,01030000,False,,
3875,0x012825,True,1,4,01040000,False,,
3876,0x012843,True,1,1,01010000,True,1A0,
3877,0x012861,True,1,2,01020000,False,,
3878,0x01287F,True,1,3,01030000,False,,
3879,0x01289D,True,1,4,01040000,False,,
3880,0x0128BB,True,1,1,01010000,True,1A1,
3881,0x0128D9,True,1,2,01020000,False,,
3882,0x0128F7,True,1,3,01030000,False,,
3883,0x012915,True,1,4,01040000,False,,
3884,0x012933,True,1,1,01010000,True,1A2,
3885,0x012951,True,1,2,01020000,False,,
3886,0x01296F,True,1,3,01030000,False,,
3887,0x01298D,True,1,4,01040000,False,,
3888,0x0129AB,True,1,1,01010000,True,1A3,
3889,0x0129C9,True,1,2,01020000,False,,
3890,0x0129E7,True,1,3,01030000,False,,
3891,0x012A05,True,1,4,01040000,False,,
3892,0x012A23,True,1,1,01010000,True,1A4,
3893,0x012A41,True,1,2,01020000,False,,
3894,0x012A5F,True,1,3,01030000,False,,
3895,0x012A7D,True,1,4,01040000,False,,
3896,0x012A9B,True,1,1,01010000,True,1A5,
3897,0x012AB9,True,1,2,01020000,False,,
3898,0x012AD7,True,1,3,01030000,False,,
3899,0x012AF5,True,1,4,01040000,False,,
3900,0x012B13,True,1,1,01010000,True,1A6,
3901,0x012B31,True,1,2,01020000,False,,
3902,0x012B4F,True,1,3,01030000,False,,
3903,0x012B6D,True,1,4,01040000,False,,
